Fecha-Hora,Par,Accion,Precio,Monto (USDT),RSI,EMA rapida,EMA lenta,
21/09/2025 02:02,TEST/USDT,BUY,0.01,2,30,0.01,0.02,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
2025-09-21 02:26:04,DIA/USDT,SELL,0.7001,28.02,45.4,0.7023,0.7034
2025-09-21 02:26:05,RUNE/USDT,SELL,1.266,28.02,47.22,1.2707,1.2731
2025-09-21 02:26:05,UMA/USDT,BUY,1.311,28.02,50.0,1.3122,1.3113
2025-09-21 02:26:06,UNI/USDT,SELL,9.143,28.02,45.77,9.1784,9.1887
2025-09-21 02:26:06,NBS/USDT,BUY,0.0017,28.02,51.02,0.0017,0.0017
2025-09-21 02:26:07,FLM/USDT,BUY,0.0324,28.02,42.86,0.0326,0.0324
2025-09-21 02:26:08,ORN/USDT,BUY,1.053,28.02,53.6,1.04,1.026
2025-09-21 02:26:08,UTK/USDT,BUY,0.0267,28.02,38.39,0.0267,0.0266
2025-09-21 02:26:08,XVS/USDT,BUY,7.11,28.02,52.69,7.1979,7.104
2025-09-21 02:26:09,AAVE/USDT,SELL,296.88,28.02,50.64,297.5851,297.7924
2025-09-21 02:26:09,NEAR/USDT,SELL,3.154,28.02,48.4,3.1383,3.1403
2025-09-21 02:26:10,AUDIO/USDT,SELL,0.0616,28.02,50.0,0.0618,0.0618
2025-09-21 02:26:11,AXS/USDT,SELL,2.446,28.02,50.57,2.4447,2.4447
2025-09-21 02:26:12,STRAX/USDT,SELL,0.043,28.02,45.57,0.043,0.0431
2025-09-21 02:26:12,ROSE/USDT,SELL,0.03,28.02,55.8,0.03,0.03
2025-09-21 02:26:13,SUSD/USDT,SELL,0.996,28.02,52.94,0.9955,0.9957
2025-09-21 02:26:13,GRT/USDT,BUY,0.0936,28.02,48.57,0.0939,0.0939
2025-09-21 02:26:15,ASR/USDT,SELL,2.44,28.02,52.0,2.4419,2.4451
2025-09-21 02:26:16,CKB/USDT,BUY,0.005,28.02,51.38,0.0051,0.0051
2025-09-21 02:26:16,TWT/USDT,BUY,1.4759,28.02,50.94,1.4299,1.3835
2025-09-21 02:26:17,LIT/USDT,SELL,0.743,28.02,53.33,0.7036,0.7126
2025-09-21 02:26:18,CAKE/USDT,BUY,2.979,28.02,52.77,3.0067,2.9661
2025-09-21 02:26:19,DEGO/USDT,SELL,1.227,28.02,49.02,1.2246,1.225
2025-09-21 02:26:20,CFX/USDT,SELL,0.1751,28.02,49.21,0.1756,0.176
2025-09-21 02:26:22,BAR/USDT,SELL,1.121,28.02,46.15,1.1224,1.1233
2025-09-21 02:26:23,SLP/USDT,BUY,0.0019,28.02,52.75,0.0019,0.0018
2025-09-21 02:26:23,AR/USDT,SELL,6.73,28.02,48.89,6.7894,6.7911
2025-09-21 02:26:24,MDX/USDT,SELL,0.0345,28.02,54.67,0.0307,0.0316
2025-09-21 02:26:24,LPT/USDT,BUY,6.845,28.02,49.29,6.879,6.8733
2025-09-21 02:26:25,XVG/USDT,BUY,0.0058,28.02,52.81,0.0058,0.0058
2025-09-21 02:26:26,TORN/USDT,BUY,4.06,28.02,48.48,4.1482,4.1113
2025-09-21 02:26:26,KEEP/USDT,BUY,0.6251,28.02,52.26,0.6269,0.6216
2025-09-21 02:26:27,PHA/USDT,SELL,0.109,28.02,50.0,0.1091,0.1094
2025-09-21 02:26:28,QNT/USDT,BUY,98.49,28.02,46.68,98.6308,98.4864
2025-09-21 02:26:28,FLOW/USDT,SELL,0.397,28.02,50.0,0.398,0.3983
2025-09-21 02:26:30,QUICK/USDT,BUY,0.0233,28.02,50.0,0.0234,0.0233
2025-09-21 02:26:30,REQ/USDT,BUY,0.1297,28.02,48.28,0.1296,0.1296
2025-09-21 02:26:31,WAXP/USDT,BUY,0.0194,28.02,54.93,0.0194,0.0194
2025-09-21 02:26:32,XEC/USDT,SELL,0.0,28.02,46.67,0.0,0.0
2025-09-21 02:26:33,IDEX/USDT,BUY,0.0277,28.02,53.66,0.0277,0.0277
2025-09-21 02:26:34,ILV/USDT,BUY,14.87,28.02,52.31,14.867,14.8618
2025-09-21 02:26:34,FIDA/USDT,SELL,0.092,28.02,47.27,0.0924,0.0925
2025-09-21 02:26:35,AGLD/USDT,BUY,0.66,28.02,54.55,0.6606,0.6597
2025-09-21 02:26:37,DAR/USDT,BUY,0.2171,28.02,54.78,0.2139,0.2132
2025-09-21 02:26:37,BNX/USDT,BUY,1.7819,28.02,52.53,1.8138,1.7312
2025-09-21 02:26:38,RGT/USDT,SELL,14.44,28.02,46.84,14.4138,14.4955
2025-09-21 02:26:39,QI/USDT,BUY,0.0101,28.02,52.04,0.0103,0.0099
2025-09-21 02:26:40,POWR/USDT,BUY,0.1599,28.02,50.77,0.1603,0.1602
